Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,188.2367,188.7057,189.1734,189.6398,190.1049,190.5688,191.0313,191.4927,191.9528,192.4118,192.8695,193.3261,193.7815,194.2358,194.6889,195.1409,195.5918,196.0416,196.4904,196.9381,197.3848,197.8304,198.275,198.7186,199.1612,199.6029,200.0436,200.4833,200.9221,201.36,201.797,202.2331,202.6683,203.1026,203.5361,203.9688,204.4006,204.8316,205.2618,205.6913,206.1199,206.5478,206.9749,207.4013,207.8269,208.2519,208.6761,209.0997,209.5226,209.9448,210.3663,210.7872,211.2075,211.6271,212.0462,212.4646,212.8825,213.2998,213.7165,214.1327,214.5483,214.9634,215.3779,215.792,216.2056,216.6186,217.0312,217.4433,217.855,218.2662,218.677,219.0873,219.4973,219.9068,220.3159,220.7247,221.133,221.541,221.9486,222.3559,222.7628,223.1694,223.5757,223.9817,224.3873,224.7927,225.1978,225.6026,226.0071,226.4114,226.8154,227.2191,227.6226,228.0259,228.429,228.8319,229.2345,229.637,230.0393,230.4414,230.8433,231.245,231.6466,232.0481,232.4494,232.8505,233.2515,233.6524,234.0532,234.4539,234.8545,235.255,235.6554,236.0557,236.4559,236.8561,237.2562,237.6562,238.0562,238.4562,238.8561,239.256,239.6558,240.0556,240.4554,240.8553,241.255,241.6548,242.0546,242.4545,242.8543,243.2541,243.654,244.0539,244.4539,244.8538,245.2539,245.6539,246.0541,246.4543,246.8545,247.2548,247.6552,248.0557,248.4562,248.8569,249.2576,249.6584,250.0593,250.4603,250.8614,251.2626,251.6639,252.0653,252.4669,252.8685,253.2703,253.6722,254.0742,254.4764,254.8786,255.2811,255.6836,256.0863,256.4891,256.8921,257.2953,257.6985,258.1019,258.5055,258.9092,259.3131,259.7172,260.1214,260.5257,260.9302,261.3349,261.7398,262.1448,262.5499,262.9553,263.3608,263.7665,264.1723,264.5783,264.9845,265.3909,265.7974,266.2041,266.611,267.0181,267.4253,267.8327,268.2403,268.648,269.0559,269.464,269.8723,270.2807,270.6893,271.0981,271.507,271.9161,272.3254,272.7348,273.1444,273.5542,273.9641,274.3742,274.7845,275.1949,275.6055,276.0162,276.4271,276.8381,277.2493,277.6606,278.0721,278.4837,278.8955,279.3074,279.7194,280.1316,280.5439,280.9563,281.3689,281.7816,282.1944,282.6073,283.0203,283.4335,283.8467,284.2601,284.6736,285.0871,285.5008,285.9145,286.3284,286.7423,287.1563,287.5704,287.9845,288.3987,288.813,289.2274,289.6418,290.0562,290.4707,290.8852,291.2998,291.7144,290.1859,290.6004,291.0149,291.4295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Clean Average [dBm]:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Substance Average [dBm]:,60.28920623,60.34939874,60.31802264,60.33307423,60.20011811,60.39155094,60.28883684,60.37064133,60.32662042,60.32045707,60.34658283,60.36490319,60.34107825,60.36196523,60.34959744,60.33692863,60.3783133,60.41219716,60.38446085,60.40478105,60.37034471,60.44426368,60.39807279,60.45901394,60.46736958,60.52538138,60.55612073,60.60691598,60.6205338,60.69432625,60.72234702,60.82102587,60.89674524,61.08016792,61.17684817,61.35224673,61.44561343,61.56388934,61.63410281,61.76337648,61.85497668,61.98648,62.14031139,62.37639274,62.52664506,62.73934421,62.8400728,62.98459708,63.09890483,63.22767585,63.3451689,63.5129148,63.68428278,63.93094926,64.14012863,64.32991806,64.47836887,64.60181895,64.71571725,64.8821264,65.0263926,65.20079491,65.34264272,65.52372533,65.69415508,65.88636495,66.0124897,66.18662584,66.30944515,66.49053908,66.63535837,66.81522301,66.97634922,67.17233665,67.34992137,67.55051075,67.71091632,67.84683885,67.98793848,68.15721512,68.34101604,68.55120004,68.75954775,68.98701615,69.25298451,69.56696565,69.92497284,70.35202417,70.75501114,71.15424273,71.51976072,71.85259937,72.15650234,72.4233728,72.53436337,72.56099628,72.77956064,72.91552126,72.97246688,72.96130286,72.8677426,72.76755109,72.60478435,72.43311768,72.22321694,72.03671548,71.82078712,71.65953983,71.5293367,71.42032985,71.32647024,71.22719971,71.14309573,71.0792274,71.04949061,71.03463319,71.02131097,71.04235624,71.06190616,71.08563626,71.23141044,71.38193572,71.52746359,71.67153226,71.81524929,71.9358428,72.0758007,72.17876187,72.26980174,72.38851994,72.48299215,72.59562882,72.63655237,72.68185612,72.73213319,72.76408438,72.81650611,72.87101455,72.89988225,72.9373976,72.8962138,72.87026398,72.84582293,72.76106916,72.67057441,72.55883039,72.45065826,72.31017544,72.15489207,71.9870388,71.81058447,71.64732016,71.45761525,71.29628648,71.15454539,71.06667043,70.94754592,70.8614207,70.79894912,70.78887729,70.77746785,70.82672637,70.89505446,70.99192485,71.07281748,71.16136885,71.23240506,71.33872893,71.4594982,71.54756106,71.6080475,71.65379974,71.7019041,71.69559554,71.65603834,71.58029116,71.48186688,71.37186391,71.2590558,71.15180694,71.03195107,70.91819799,70.80836006,70.72182728,70.61669584,70.51749038,70.45203645,70.4029136,70.35550134,70.40586976,70.43702227,70.4981656,70.53868938,70.6156307,70.6726396,70.73710475,70.80515577,70.87003646,70.91070478,70.99132498,71.03751999,71.07747458,71.09003111,71.1282484,71.17224716,71.1888208,71.22362131,71.2531051,71.2765649,71.26091943,71.27380598,71.27597098,71.29650218,71.31750125,71.34138895,71.37245532,71.40442071,71.45123434,71.48942069,71.51569655,71.5604577,71.61136498,71.65589126,71.71234078,71.75223958,71.82788505,71.88003597,71.94578324,71.9765026,72.03588454,72.08201417,72.12238687,72.15382771,72.20621301,72.23723934,72.27519345,72.27927267,72.32222377,72.36502492,72.36909347,72.38908317,72.41718498,72.43815289,72.44596862,72.48295972,72.50450852,72.53645343,72.57905964,72.60440013,72.61772532,72.64667596,72.68525368,72.72829722,72.77218108,72.81989374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Substance - Clean [dB]:,-0.34661703,-0.39901172,-0.46626667,-0.54545634,-0.62814971,-0.68067925,-0.76741118,-0.83399059,-0.92822352,-1.01569958,-1.10460397,-1.20431417,-1.31028022,-1.40312126,-1.51450502,-1.61698468,-1.68735095,-1.78100272,-1.87868724,-1.97406242,-2.09461743,-2.1685023,-2.26492277,-2.35608334,-2.44813323,-2.51968961,-2.61597172,-2.70260417,-2.81692186,-2.91082506,-3.02962718,-3.10533499,-3.16152711,-3.14555687,-3.16864128,-3.13766882,-3.14054718,-3.15166513,-3.16784675,-3.15522175,-3.12226537,-3.06949353,-2.9767487,-2.8276237,-2.72675631,-2.5986818,-2.54035683,-2.47299266,-2.41328371,-2.36555401,-2.28927683,-2.18912316,-2.07346685,-1.91299367,-1.77608175,-1.65809219,-1.56253064,-1.49893452,-1.4108378,-1.31526673,-1.21866948,-1.12355412,-1.02201442,-0.9051698,-0.77999439,-0.68699807,-0.62361362,-0.56310665,-0.51389782,-0.43068187,-0.37201153,-0.31412175,-0.24611291,-0.19223365,-0.13303257,-0.09673832,-0.06113441,-0.05134707,-0.04197496,-0.03723076,-0.01624324,-0.00660577,6.342E-05,0.02182287,0.02665302,0.03646754,0.05364505,0.05966187,0.06009124,0.0674446,0.06594674,0.07072151,0.06861971,0.068268,0.07607981,0.07854423,0.07804631,0.08391857,0.07944012,0.08101093,0.08259631,0.08225064,0.08280279,0.08496725,0.08472545,0.0928397,0.09399454,0.08921115,0.08889632,0.09775451,0.0929741,0.09186694,0.10226123,0.09557941,0.10330138,0.09782064,0.09949134,0.10400586,0.10511064,0.10610222,0.10453563,0.11154534,0.11004521,0.10368843,0.10632771,0.10604519,0.11163392,0.10898864,0.10901099,0.10497049,0.11582988,0.11110241,0.10962273,0.11713033,0.11352734,0.11275721,0.11608592,0.11279544,0.10910343,0.11441471,0.10778336,0.1134856,0.11298265,0.11002548,0.11336953,0.10915954,0.11022606,0.1104683,0.11082486,0.11691073,0.11470761,0.10993057,0.11160595,0.10994195,0.10787559,0.10879293,0.11421867,0.11634363,0.11327319,0.11013923,0.11484668,0.10434054,0.1132932,0.10758901,0.11308147,0.10764281,0.11197489,0.10844026,0.11531791,0.11427175,0.10889914,0.10814096,0.10648377,0.10293802,0.10813928,0.10887518,0.10553562,0.10976907,0.11084889,0.104914,0.1023942,0.10869834,0.10187997,0.10522953,0.11204682,0.10767685,0.10762624,0.10999306,0.1009538,0.10812322,0.10472617,0.11014958,0.1118024,0.11544533,0.11229228,0.10851993,0.11122879,0.10857382,0.11135786,0.10884952,0.11183845,0.11106457,0.10847792,0.11551448,0.10961229,0.11068654,0.10934164,0.11829645,0.10886593,0.11105866,0.10479554,0.11182229,0.1107551,0.10800841,0.1105561,0.11457516,0.11629137,0.11011331,0.11146546,0.11432828,0.11352438,0.10829164,0.11166616,0.10953749,0.11107992,0.11362765,0.11220524,0.11228529,0.11276172,0.10740464,0.11253733,0.11372937,0.11668563,0.10726496,0.11039348,0.11237193,0.11361728,0.10904459,0.11486866,0.11145676,0.11167423,0.11405683,0.11311286,0.11444488,0.11153819,0.10943951,0.11269023,0.11319802,0.11396251,0.10815155,0.10765092,0.11388846,0.112496,0.10837814,0.10805021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Clean - Dark [dB]:,-961.3545614,-973.7612049,-966.5810953,-970.3330079,-936.8063476,-978.5239237,-957.8283674,-975.9876758,-965.6778484,-963.7888434,-969.3757363,-972.8057826,-968.6178723,-972.0618366,-965.4147437,-962.4210867,-969.8189511,-974.9510309,-965.313775,-969.6019258,-960.4004225,-974.2718494,-958.5677737,-968.5118258,-958.728728,-961.8491598,-957.4336768,-960.4404799,-954.2356213,-962.5294641,-961.3153335,-967.3717161,-963.826343,-979.1973521,-966.4718182,-979.8370075,-971.6638394,-976.5825225,-963.3903581,-974.7737095,-969.2054503,-966.0209495,-958.7387091,-976.3921374,-957.8042909,-972.4504355,-959.5330319,-968.5135641,-969.7474268,-968.1663855,-960.1059389,-960.9806543,-959.732635,-977.704134,-964.3530204,-967.5792974,-965.7667928,-959.3223235,-953.2580603,-967.8602992,-964.4280148,-974.8102664,-960.8468813,-967.3018741,-962.3431582,-976.2247139,-960.3831274,-973.8944983,-967.0324263,-986.0691637,-975.290707,-981.2168091,-961.181384,-978.6161989,-967.1131999,-972.7181355,-960.2567954,-974.2941218,-966.7873943,-965.3440157,-974.3062023,-979.7498865,-970.2020541,-970.765576,-967.9275147,-969.4118096,-959.6575184,-965.5634069,-966.9012339,-974.9901249,-964.4884937,-971.439276,-956.5659635,-962.4429721,-966.5897934,-966.8156249,-958.106178,-968.1683973,-968.751204,-959.7735542,-958.7244691,-963.401238,-957.6030184,-973.0653111,-957.1884316,-965.9311242,-961.8308997,-971.9681329,-966.8768673,-965.2447324,-965.3241962,-964.0665903,-974.9110886,-969.2951982,-968.0922723,-963.9958798,-966.4820265,-967.3789573,-953.7835891,-972.9339275,-960.4885098,-965.5949942,-969.4383509,-976.8552331,-963.6083861,-976.5932793,-964.8146794,-974.3148422,-961.0988246,-968.7164506,-966.2097608,-961.7173967,-964.8576857,-967.6468127,-970.8044711,-970.6082882,-968.5591952,-973.818704,-966.2188366,-971.725094,-968.6923388,-968.9643755,-958.1036982,-973.2431871,-970.6543336,-966.5695599,-965.1114909,-971.5599082,-972.6578559,-972.2356412,-959.1406616,-970.4722258,-965.0770676,-971.3713478,-966.7033302,-970.503661,-966.2532112,-959.0722306,-973.4585548,-974.9174158,-964.491225,-978.4506911,-967.449008,-975.1348949,-972.7518025,-981.898197,-976.8122621,-975.7216344,-973.0788966,-978.4801722,-969.0873901,-985.2620335,-978.6738104,-969.4265732,-968.7501779,-969.1920456,-977.2102072,-979.6225205,-975.3614085,-976.8473378,-969.7146739,-968.9116542,-963.5339045,-979.3930176,-982.2068894,-973.7632634,-971.8094359,-968.5820795,-976.9473755,-976.5003304,-969.6388577,-987.6504455,-962.6500361,-983.7882762,-963.5838834,-977.0541075,-973.7579961,-980.6135374,-970.6141146,-981.204063,-973.3243185,-980.6682054,-969.0088314,-976.6411122,-979.9373651,-975.8064811,-967.453028,-977.0478837,-980.1688395,-980.5905238,-963.3982973,-977.9800821,-977.7180991,-979.9924302,-956.9133979,-970.1555814,-965.6637937,-973.8992636,-963.6124294,-970.3486317,-966.6492205,-978.8430805,-966.407698,-970.2145044,-964.6665326,-974.2472811,-963.7129385,-970.5607328,-966.9920284,-969.4657509,-966.0209078,-974.452881,-963.9051656,-971.1702827,-963.4020003,-967.2410246,-960.0266523,-967.065667,-966.7690745,-974.4731325,-978.3379757,-963.5718719,-959.5884215,-974.3319378,-962.9458862,-969.8260848,-962.6146983,-965.0822153,-963.9422547,-965.8077339,-966.7782827,-974.6113271,-966.2303526,-965.9804278,-963.9131565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Substance - Dark [dB]:,-961.7011784,-974.1602166,-967.047362,-970.8784642,-937.4344973,-979.2046029,-958.5957785,-976.8216664,-966.6060719,-964.8045429,-970.4803402,-974.0100968,-969.9281525,-973.4649578,-966.9292487,-964.0380714,-971.5063021,-976.7320336,-967.1924622,-971.5759882,-962.4950399,-976.4403517,-960.8326964,-970.8679091,-961.1768612,-964.3688494,-960.0496485,-963.143084,-957.0525431,-965.4402891,-964.3449607,-970.4770511,-966.9878701,-982.342909,-969.6404595,-982.9746763,-974.8043866,-979.7341876,-966.5582049,-977.9289312,-972.3277156,-969.0904431,-961.7154578,-979.2197611,-960.5310472,-975.0491173,-962.0733887,-970.9865568,-972.1607106,-970.5319395,-962.3952157,-963.1697775,-961.8061018,-979.6171277,-966.1291021,-969.2373896,-967.3293234,-960.821258,-954.6688981,-969.1755659,-965.6466843,-975.9338205,-961.8688957,-968.2070439,-963.1231526,-976.911712,-961.0067411,-974.4576049,-967.5463241,-986.4998455,-975.6627186,-981.5309308,-961.4274969,-978.8084326,-967.2462325,-972.8148739,-960.3179298,-974.3454688,-966.8293692,-965.3812464,-974.3224455,-979.7564923,-970.2019907,-970.7437531,-967.9008616,-969.375342,-959.6038733,-965.5037451,-966.8411427,-974.9226803,-964.422547,-971.3685545,-956.4973438,-962.3747041,-966.5137136,-966.7370806,-958.0281317,-968.0844787,-968.6717639,-959.6925433,-958.6418728,-963.3189874,-957.5202157,-972.9803439,-957.1037061,-965.8382845,-961.7369052,-971.8789217,-966.787971,-965.1469778,-965.2312221,-963.9747234,-974.8088273,-969.1996188,-967.9889709,-963.8980591,-966.3825352,-967.2749515,-953.6784785,-972.8278253,-960.3839742,-965.4834489,-969.3283056,-976.7515447,-963.5020584,-976.4872341,-964.7030455,-974.2058535,-960.9898136,-968.6114801,-966.0939309,-961.6062943,-964.748063,-967.5296823,-970.6909437,-970.495531,-968.4431093,-973.7059085,-966.1097331,-971.6106793,-968.5845554,-968.8508899,-957.9907155,-973.1331616,-970.5409641,-966.4604004,-965.0012648,-971.4494399,-972.547031,-972.1187304,-959.025954,-970.3622952,-964.9654617,-971.2614058,-966.5954546,-970.394868,-966.1389925,-958.955887,-973.3452816,-974.8072766,-964.3763783,-978.3463506,-967.3357148,-975.0273059,-972.638721,-981.7905542,-976.7002872,-975.6131941,-972.9635787,-978.3659005,-968.978491,-985.1538926,-978.5673267,-969.3236352,-968.6420386,-969.0831704,-977.1046716,-979.5127515,-975.2505596,-976.7424238,-969.6122797,-968.8029559,-963.4320246,-979.2877881,-982.0948426,-973.6555865,-971.7018097,-968.4720864,-976.8464217,-976.3922072,-969.5341316,-987.5402959,-962.5382337,-983.6728308,-963.4715912,-976.9455876,-973.6467673,-980.5049635,-970.5027568,-981.0952135,-973.21248,-980.5571408,-968.9003535,-976.5255978,-979.8277528,-975.6957946,-967.3436864,-976.9295872,-980.0599736,-980.4794652,-963.2935017,-977.8682598,-977.607344,-979.8844218,-956.8028418,-970.0410062,-965.5475024,-973.7891503,-963.5009639,-970.2343035,-966.5356961,-978.7347889,-966.2960318,-970.1049669,-964.5554527,-974.1336534,-963.6007333,-970.4484475,-966.8792666,-969.3583462,-965.9083704,-974.3391516,-963.78848,-971.0630178,-963.2916068,-967.1286527,-959.913035,-966.9566224,-966.6542058,-974.3616758,-978.2263014,-963.457815,-959.4753086,-974.2174929,-962.834348,-969.7166453,-962.5020081,-964.9690173,-963.8282922,-965.6995824,-966.6706317,-974.4974386,-966.1178566,-965.8720497,-963.8051063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Substance - Clean [dB]:,-0.34661703,-0.39901172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
